Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
53,"BTF Alako, A Veldhoven, S van Baal, R Jelier, S Verhoeven, T Rullmann, J Polman, G Jenster","CoPub Mapper: mining MEDLINE based on search term co-publication",2005,"Bmc Bioinformatics","Biomed Central Ltd","","",87,"2018-11-02","Article","10.1186/1471-2105-6-51","1471-2105","",6,,,,53,4.08,7,8,13
54,"K. Krishna Moorthy, S. Suresh Babu","Aerosol black carbon over Bay of Bengal observed from an island location, Port Blair: Temporal features and long-range transport",2006,"Journal Of Geophysical Research-Atmospheres","Amer Geophysical Union","","",88,"2018-11-02","Article","10.1029/2005JD006855","2169-897X","",111,,,,54,4.50,27,2,12
54,"Stacy K. Lukins, Nicholas A. Kraft, Letha H. Etzkorn","Source Code Retrieval for Bug Localization using Latent Dirichlet Allocation",2008,"Fifteenth Working Conference On Reverse Engineering, Proceedings","Ieee Computer Soc","","",89,"2018-11-02","Proceedings Paper","10.1109/WCRE.2008.33","1095-1350","",,,155,164,54,5.40,18,3,10
52,"R Vandenberghe, DR Gitelman, TB Parrish, MM Mesulam","Location- or feature-based targeting of peripheral attention",2001,"Neuroimage","Academic Press Inc","","",90,"2018-11-02","Article","10.1006/nimg.2001.0790","1053-8119","",14,1,37,47,52,3.06,13,4,17
53,"RW Shafer, DR Jung, BJ Betts","Human immunodeficiency virus type 1 reverse transcriptase and protease mutation search engine for queries",2000,"Nature Medicine","Nature America Inc","","",91,"2018-11-02","Article","10.1038/81407","1078-8956","",6,11,1290,1292,53,2.94,18,3,18
53,"Genevieve Roult, Aline Peltier, Benoit Taisne, Thomas Staudacher, Valerie Ferrazzini, Andrea Di Muro","A new comprehensive classification of the Piton de la Fournaise activity spanning the 1985-2010 period. Search and analysis of short-term precursors from a broad-band seismological station",2012,"Journal Of Volcanology And Geothermal Research","Elsevier Science Bv","","",92,"2018-11-02","Article","10.1016/j.jvolgeores.2012.06.012","0377-0273","",241,,78,104,53,8.83,9,6,6
53,"ZX Song, N Roussopoulos","K-nearest neighbor search for moving query point",2001,"Advances In Spatial And Temporal Databases, Proceedings","Springer-Verlag Berlin","","",93,"2018-11-02","Article","","0302-9743","",2121,,79,96,53,3.12,27,2,17
49,"EP Markatos","On caching search engine query results",2001,"Computer Communications","Elsevier Science Bv","","",94,"2018-11-02","Article","10.1016/S0140-3664(00)00308-X","0140-3664","",24,2,137,143,49,2.88,49,1,17
44,"Min Song, Il-Yeol Song, Xiaohua Hu, Robert B. Allen","Integration of association rules and ontologies for semantic query expansion",2007,"Data & Knowledge Engineering","Elsevier Science Bv","","",95,"2018-11-02","Article","10.1016/j.datak.2006.10.010","0169-023X","",63,1,63,75,44,4.00,11,4,11
51,"S Tsutsui, DE Goldberg","Search space boundary extension method in real-coded genetic algorithms",2001,"Information Sciences","Elsevier Science Inc","","",96,"2018-11-02","Article","10.1016/S0020-0255(01)00087-1","0020-0255","",133,3,229,247,51,3.00,26,2,17
51,"K Huang, M Velliste, RF Murphy","Feature reduction for improved recognition of subcellular location patterns in fluorescence microscope images",2003,"Manipulation And Analysis Of Biomolecules, Cells And Tissues","Spie-Int Soc Optical Engineering","","",97,"2018-11-02","Proceedings Paper","10.1117/12.477903","0277-786X","",4962,,307,318,51,3.40,17,3,15
52,"X. Dumusque, C. Lovis, D. Segransan, M. Mayor, S. Udry, W. Benz, F. Bouchy, G. Lo Curto, C. Mordasini, F. Pepe, D. Queloz, N. C. Santos, D. Naef","The HARPS search for southern extra-solar planets XXX. Planetary systems around stars with solar-like magnetic cycles and short-term activity variation",2011,"Astronomy & Astrophysics","Edp Sciences S A","","",98,"2018-11-02","Article","10.1051/0004-6361/201117148","0004-6361","",535,,,,52,7.43,4,13,7
51,"NCM Ross, D Wolfram","End user searching on the Internet: An analysis of term pair topics submitted to the Excite search engine",2000,"Journal Of The American Society For Information Science","John Wiley & Sons Inc","","",99,"2018-11-02","Article","10.1002/1097-4571(2000)51:10<949::AID-ASI70>3.0.CO;2-5","0002-8231","",51,10,949,958,51,2.83,26,2,18
46,"O Corby, R Dieng-Kuntz, F Gandon, C Faron-Zucker","Searching the Semantic Web: Approximate query processing based on ontologies",2006,"Ieee Intelligent Systems","Ieee Computer Soc","","",100,"2018-11-02","Article","10.1109/MIS.2006.16","1541-1672","",21,1,20,27,46,3.83,12,4,12
51,"V. C. Goerlich, C. Dijkstra, S. M. Schaafsma, T. G. G. Groothuis","Testosterone has a long-term effect on primary sex ratio of first eggs in pigeons-in search of a mechanism",2009,"General And Comparative Endocrinology","Academic Press Inc Elsevier Science","","",101,"2018-11-02","Article","10.1016/j.ygcen.2009.01.004","0016-6480","",163,1,184,192,51,5.67,13,4,9
49,"A Marcus, V Rajch, J Buchta, M Petrenko, A Sergeyev","Static techniques for concept location in object-oriented code",2005,"13th International Workshop On Program Comprehension, Proceedings","Ieee Computer Soc","","",102,"2018-11-02","Proceedings Paper","10.1109/WPC.2005.33","1530-1583","",,,33,42,49,3.77,10,5,13
48,"RM Wolfe, LK Sharp","Vaccination or immunization? The impact of search terms on the Internet",2005,"Journal Of Health Communication","Taylor & Francis Inc","","",103,"2018-11-02","Article","10.1080/10810730500228847","1081-0730","",10,6,537,551,48,3.69,24,2,13
48,"M Goldsmith","What's in a location? Comparing object-based and space-based models of feature integration in visual search",1998,"Journal Of Experimental Psychology-General","Amer Psychological Assoc","","",104,"2018-11-02","Review","10.1037/0096-3445.127.2.189","0096-3445","",127,2,189,219,48,2.40,48,1,20
48,"CC Chang, GM Chen, MH Lin","Information hiding based on search-order coding for VQ indices",2004,"Pattern Recognition Letters","Elsevier Science Bv","","",105,"2018-11-02","Article","10.1016/j.patrec.2004.04.003","0167-8655","",25,11,1253,1261,48,3.43,16,3,14
46,"Albert C. Yang, Norden E. Huang, Chung-Kang Peng, Shih-Jen Tsai","Do Seasons Have an Influence on the Incidence of Depression? The Use of an Internet Search Engine Query Data as a Proxy of Human Affect",2010,"Plos One","Public Library Science","","",106,"2018-11-02","Article","10.1371/journal.pone.0013728","1932-6203","",5,10,,,46,5.75,12,4,8
46,"Cathleen Grimsen, Helmut Hildebrandt, Manfred Fahle","Dissociation of egocentric and allocentric coding of space in visual search after right middle cerebral artery stroke",2008,"Neuropsychologia","Pergamon-Elsevier Science Ltd","","",107,"2018-11-02","Review","10.1016/j.neuropsychologia.2007.11.028","0028-3932","",46,3,902,914,46,4.60,15,3,10
48,"EN Efthimiadis","Interactive query expansion: A user-based evaluation in a relevance feedback environment",2000,"Journal Of The American Society For Information Science","John Wiley & Sons Inc","","",108,"2018-11-02","Article","10.1002/1097-4571(2000)9999:9999<::AID-ASI1002>3.0.CO;2-B","0002-8231","",51,11,989,1003,48,2.67,48,1,18
46,"D Lamy, Y Tsal","Object features, object locations, and object files: Which does selective attention activate and when?",2000,"Journal Of Experimental Psychology-Human Perception And Performance","Amer Psychological Assoc","","",109,"2018-11-02","Article","10.1037//0096-1523.26.4.1387","0096-1523","",26,4,1387,1400,46,2.56,23,2,18
46,"S Saponara, M Casula, F Rovati, D Alfonso, L Fanucci","Dynamic control of motion estimation search parameters for low complex H.264 video coding",2006,"Ieee Transactions On Consumer Electronics","Ieee-Inst Electrical Electronics Engineers Inc","","",110,"2018-11-02","Article","10.1109/TCE.2006.1605052","0098-3063","",52,1,232,239,46,3.83,9,5,12
45,"ATL Ong, J Aoki, CAG van Mieghem, GAR Granillo, M Valgimigli, K Tsuchida, K Sonnenschein, E Regar, WJ van der Giessen, PPT de Jaegere, G Sianos, EP McFadden, PJ de Feyter, RT van Domburg, PW Serruys","Comparison of short- (one month) and long- (twelve months) term outcomes of sirolimus- versus paclitaxel-eluting stents in 293 consecutive patients with diabetes mellitus (from the RESEARCH and T-SEARCH registries)",2005,"American Journal Of Cardiology","Excerpta Medica Inc","","",111,"2018-11-02","Article","10.1016/j.amjcard.2005.03.075","0002-9149","",96,3,358,362,45,3.46,3,15,13
45,"Yoshinobu Onuma, Chrysafios Girasis, Nicolo Piazza, Hector M. Garcia-Garcia, Neville Kukreja, Scot Garg, Jannet Eindhoven, Jin-Ming Cheng, Marco Valgimigli, Ron van Domburg, Patrick W. Serruys","Long-Term Clinical Results Following Stenting of the Left Main Stem Insights From RESEARCH (Rapamycin-Eluting Stent Evaluated at Rotterdam Cardiology Hospital) and T-SEARCH (Taxus-Stent Evaluated at Rotterdam Cardiology Hospital) Registries",2010,"Jacc-Cardiovascular Interventions","Elsevier Science Inc","","",112,"2018-11-02","Article","10.1016/j.jcin.2010.03.017","1936-8798","",3,6,584,594,45,5.63,4,11,8
48,"Bernard J. Jansen, Danielle L. Booth, Amanda Spink","Patterns of Query Reformulation During Web Searching",2009,"Journal Of The American Society For Information Science And Technology","Wiley-Blackwell","","",113,"2018-11-02","Article","10.1002/asi.21071","1532-2882","",60,7,1358,1371,48,5.33,16,3,9
44,"M Nielsen, C Dissanayake","An investigation of pretend play, mental state terms and false belief understanding: In search of a metarepresentational link",2000,"British Journal Of Developmental Psychology","Wiley","","",114,"2018-11-02","Article","10.1348/026151000165887","0261-510X","",18,,609,624,44,2.44,22,2,18
42,"TR Kertesz, C Shelton, RH Wiggins, KL Salzman, CM Glastonbury, R Harnsberger","Intratemporal facial nerve neuroma: Anatomical location and radiological features",2001,"Laryngoscope","Lippincott Williams & Wilkins","","",115,"2018-11-02","Article","10.1097/00005537-200107000-00020","0023-852X","",111,7,1250,1256,42,2.47,7,6,17
46,"M Chau, X Fang, ORL Sheng","Analysis of the query logs of a web site search engine",2005,"Journal Of The American Society For Information Science And Technology","John Wiley & Sons Inc","","",116,"2018-11-02","Article","10.1002/asi.20210","1532-2882","",56,13,1363,1376,46,3.54,15,3,13
45,"Theresa Marie Bernardo, Andrijana Rajic, Ian Young, Katie Robiadek, Mai T. Pham, Julie A. Funk","Scoping Review on Search Queries and Social Media for Disease Surveillance: A Chronology of Innovation",2013,"Journal Of Medical Internet Research","Jmir Publications, Inc","","",117,"2018-11-02","Review","10.2196/jmir.2740","1438-8871","",15,7,239,251,45,9.00,8,6,5
45,"RW White, JM Jose, I Ruthven","A task-oriented study on the influencing effects of query-biased summarisation in web searching",2003,"Information Processing & Management","Pergamon-Elsevier Science Ltd","","",118,"2018-11-02","Article","10.1016/S0306-4573(02)00033-X","0306-4573","",39,5,707,733,45,3.00,15,3,15
44,"Robert H. Logie, James R. Brockmole, Snehlata Jaswal","Feature binding in visual short-term memory is unaffected by task-irrelevant changes of location, shape, and color",2011,"Memory & Cognition","Springer","","",119,"2018-11-02","Article","10.3758/s13421-010-0001-z","0090-502X","",39,1,24,36,44,6.29,15,3,7
46,"Brian D. O'Connor, Barry Merriman, Stanley F. Nelson","SeqWare Query Engine: storing and searching sequence data in the cloud",2010,"Bmc Bioinformatics","Bmc","","",120,"2018-11-02","Article","10.1186/1471-2105-11-S12-S2","1471-2105","",11,,,,46,5.75,15,3,8
45,"A. Cyrus Arman, Vivian M. Ciaramitaro, Geoffrey M. Boynton","Effects of feature-based attention on the motion aftereffect at remote locations",2006,"Vision Research","Pergamon-Elsevier Science Ltd","","",121,"2018-11-02","Article","10.1016/j.visres.2006.03.003","0042-6989","",46,18,2968,2976,45,3.75,15,3,12
45,"HA Hembrooke, LA Granka, GK Gay, ED Liddy","The effects of expertise a selection and subsequent a feedback on search term learning",2005,"Journal Of The American Society For Information Science And Technology","Wiley-Blackwell","","",122,"2018-11-02","Article","10.1002/asi.20180","1532-2882","",56,8,861,871,45,3.46,11,4,13
45,"Hao Tian, Xiaohui Yuan, Bin Ji, Zhihuan Chen","Multi-objective optimization of short-term hydrothermal scheduling using non-dominated sorting gravitational search algorithm with chaotic mutation",2014,"Energy Conversion And Management","Pergamon-Elsevier Science Ltd","","",123,"2018-11-02","Article","10.1016/j.enconman.2014.02.053","0196-8904","",81,,504,519,45,11.25,11,4,4
44,"E. Kirk, C. Bottomley, T. Bourne","Diagnosing ectopic pregnancy and current concepts in the management of pregnancy of unknown location",2014,"Human Reproduction Update","Oxford Univ Press","","",124,"2018-11-02","Review","10.1093/humupd/dmt047","1355-4786","",20,2,250,261,44,11.00,15,3,4
45,"N Mladenovic, J Petrovic, V Kovacevic-Vujcic, M Cangalovic","Solving spread spectrum radar polyphase code design problem by tabu search and variable neighbourhood search",2003,"European Journal Of Operational Research","Elsevier Science Bv","","",125,"2018-11-02","Article","10.1016/S0377-2217(02)00833-0","0377-2217","",151,2,389,399,45,3.00,11,4,15
45,"HT Pu, SL Chuang, C Yang","Subject categorization of query terms for exploring Web users' search interests",2002,"Journal Of The American Society For Information Science And Technology","John Wiley & Sons Inc","","",126,"2018-11-02","Article","10.1002/asi.10071","1532-2882","",53,8,617,630,45,2.81,15,3,16
45,"A. Kaveh, S. Talatahari","Charged system search for optimum grillage system design using the LRFD-AISC code",2010,"Journal Of Constructional Steel Research","Elsevier Sci Ltd","","",127,"2018-11-02","Article","10.1016/j.jcsr.2010.01.007","0143-974X","",66,6,767,771,45,5.63,23,2,8
45,"A. M. Powell, A. M. Robson, R. Russell-Jones, R. J. Barlow","Imiquimod and lentigo maligna: a search for prognostic features in a clinicopathological study with long-term follow-up",2009,"British Journal Of Dermatology","Wiley-Blackwell Publishing, Inc","","",128,"2018-11-02","Article","10.1111/j.1365-2133.2009.09032.x","0007-0963","",160,5,994,998,45,5.00,11,4,9
44,"Vladimir A. Krasnopolsky","Long-term spectroscopic observations of mars using IRTF/CSHELL: Mapping of O-2 dayglow, CO, and search for CH4",2007,"Icarus","Academic Press Inc Elsevier Science","","",129,"2018-11-02","Article","10.1016/j.icarus.2007.02.014","0019-1035","",190,1,93,102,44,4.00,44,1,11
44,"EP Lau, DHL Goh","In search of query patterns: A case study of a university OPAC",2006,"Information Processing & Management","Pergamon-Elsevier Science Ltd","","",130,"2018-11-02","Article","10.1016/j.ipm.2006.02.003","0306-4573","",42,5,1316,1329,44,3.67,22,2,12
24,"GC Liao, TP Tsao","Application embedded chaos search immune genetic algorithm for short-term unit commitment",2004,"Electric Power Systems Research","Elsevier Science Sa","","",131,"2018-11-02","Article","10.1016/S0378-7796(04)00026-4","0378-7796","",71,2,135,144,24,1.71,12,2,14
44,"Simone Vossel, Ralph Weidner, Christiane M. Thiel, Gereon R. Fink","What is ""Odd'' in Posner's Location-cueing Paradigm? Neural Responses to Unexpected Location and Feature Changes Compared",2009,"Journal Of Cognitive Neuroscience","M I T Press","","",132,"2018-11-02","Article","10.1162/jocn.2009.21003","0898-929X","",21,1,30,41,44,4.89,11,4,9
41,"J Habibi, EA Backus, JE Huesing","Effects of phytohemagglutinin (PHA) on the structure of midgut epithelial cells and localization of its binding sites in western tarnished plant bug, Lygus hesperus Knight",2000,"Journal Of Insect Physiology","Pergamon-Elsevier Science Ltd","","",133,"2018-11-02","Article","10.1016/S0022-1910(99)00147-X","0022-1910","",46,5,611,619,41,2.28,14,3,18
40,"Kenneth Wai-Ting Leung, Wilfred Ng, Dik Lun Lee","Personalized concept-based clustering of search engine queries",2008,"Ieee Transactions On Knowledge And Data Engineering","Ieee Computer Soc","","",134,"2018-11-02","Article","10.1109/TKDE.2008.84","1041-4347","",20,11,1505,1518,40,4.00,13,3,10
43,"L Overas","In search of the third code: An investigation of norms in literary translation",1998,"Meta","Presses Univ Montreal","","",135,"2018-11-02","Article","","0026-0452","",43,4,571,588,43,2.15,43,1,20
42,"G Amati, C Carpineto, G Romano","Query difficulty, robustness, and selective application of query expansion",2004,"Advances In Information Retrieval, Proceedings","Springer-Verlag Berlin","","",136,"2018-11-02","Article","","0302-9743","",2997,,127,137,42,3.00,14,3,14
